origin,origin_length,game_order,text_jp,text_en,verified,game_order
0x0e0328f8,55,3629,\%\Mちゃん、\k\nジュディのこと、\nわすれてくれてもいいよ。\k,,,
0x0e032930,28,3630,げんじつの世界に、帰ろう。\k,,,
0x0e03294c,10,3631,……ッ!\k,,,
0x0e032958,31,3632,\%\Mちゃん、\n今まで楽しかった。\k,,,
0x0e032978,35,3633,\%\Mちゃんにわすれ\nられるのは…さ、\k,,,
0x0e03299c,28,3634,…ちょっぴりさみしいけど…\k,,,
0x0e0329b8,70,3635,ま、ジュディたちには\nジュディたちの世界があるし\nなんとか幸せだもん。\k,,,
0x0e032a00,64,3636,\%\Mちゃんは、\nげんじつの、パパとママの\n待っている世界に帰って。\k,,,
0x0e032a40,43,3637,クエー…できるかぎりのこと\nはしたグア…。\k,,,
0x0e032a6c,33,3638,仕方ないじゃない\nグエ…クエー…\k,,,
0x0e032a90,10,3639,でも……\k,,,
0x0e032a9c,60,3640,ここであきらめたら、\nみんなのこと……\nみんなのこと…………\k,,,
0x0e032ad8,49,3641,……もう、思い出せなく\nなっちゃうんだよ………。\k,,,
0x0e032b0c,14,3642,\%\Bだって……\k,,,
0x0e032b1c,22,3643,そんなの、できない!\k,,,
0x0e032b34,47,3644,みんなのことをわすれること\nなんてできないし、\k,,,
0x0e032b64,39,3645,\%\Bをおいて帰ること\nなんてできない!!\k,,,
0x0e032b8c,62,3646,第一、あたしのことを助けて\nケガしたムクにもうしわけな\nいよ!\k,,,
0x0e032bcc,74,3647,あたし、ここで帰ったら、\nムクとのやくそくをやぶる\nことになっちゃうもん。\k,,,
0x0e032c18,18,3648,そんなのヤダ!!\k,,,
0x0e032c2c,14,3649,\%\Mちゃん……\k,,,
0x0e032c3c,51,3650,あたし、みんなのこと、\nぜったいわすれたくないッ!\k,,,
0x0e032c70,43,3651,大人になっても、\nおばあちゃんになっても、\k,,,
0x0e032c9c,35,3652,みんなのこと\nわすれたくないの!!\k,,,
0x0e032cc0,39,3653,あたしが注意してれば、\n\%\Bだって……。\k,,,
0x0e032ce8,49,3654,あたしが、もっと\%\Bの\n気持ちを考えてあげれば…。\k,,,
0x0e032d1c,62,3655,だから…、だから……。\nあたし一人だって、\n\%\Bを助けに行く!!\k,,,
0x0e032d5c,58,3656,あたしのせいで\%\Bは\nキャベツにつかまっちゃった\nんだもの。\k,,,
0x0e032d98,24,3657,あたしが行かなきゃ……\k,,,
0x0e032db0,43,3658,キャプテン……。\k\nいっしょにきてくれるの?,,,
0x0e032ddc,43,3660,\%\Mちゃんを守るのは\nワシの役目じゃからな。\k,,,
0x0e032e08,31,3661,クワアッ、\nわかった\%\Mちゃん!\k,,,
0x0e032e28,31,3662,ボクもいっしょに\n行くグワッ!\k,,,
0x0e032e48,51,3663,ハクサイだいまおうのしろ\nだろうがなんだろうグァ、\k,,,
0x0e032e7c,47,3664,どこだっていっしょに\n飛んで行くグアッグアッ!\k,,,
0x0e032eac,12,3665,\%\M一号……\k,,,
0x0e032eb8,74,3666,仕方ないから、ジュディも\nついてってあげるよ。\kジュディ向きじゃないけど、\k,,,
0x0e032f04,64,3667,ジュディがいなきゃ、\nみんなナニするか\n心配でしょうがないもん。\k,,,
0x0e032f44,51,3668,ナニするか心配なのは、\nグアッ、ジュディだグアッ。\k,,,
0x0e032f78,63,3669,なにヨオ!\k ともかく、\n一番の親友の\%\Mちゃん\nのためだもんね。\k,,,
0x0e032fb8,66,3670,それに\%\Bだって、\nハクサイのシモベにされる\nのは、かわいそうだし。\k,,,
0x0e032ffc,27,3671,よおーし。\kみんな行くぞ!\k,,,
0x0e033ce4,37,3672,\%\Bはドコに\n連れてかれたんだろう……\k,,,
0x0e033d0c,72,3673,パンプキンのヤツのいばしょ\nを、もう一度フラワーブレス\nに聞いたらどう?\k,,,
0x0e033d54,12,3674,ダメダメ。\k,,,
0x0e033d60,70,3675,あいつはとんでもないウソ\nつきだから、またこっちが\nダマされちゃうし、\k,,,
0x0e033da8,31,3676,つかまえても\nウソを教えるよ。\k,,,
0x0e033dc8,58,3677,じゃあさ、\nキャベツのいばしょを\n教えてくださいってのは?\k,,,
0x0e033e04,78,3678,いや、きっとムリじゃろう。\nキャベツがだいまおうのそば\nにいるとはかぎらんし、\k,,,
0x0e033e54,70,3679,いたらいたで、だいまおうの\n力でフラワーブレスの力が\nきかんじゃろう。\k,,,
0x0e033e9c,12,3680,そうか……\k,,,
0x0e033ea8,29,3681,ねえ、\kこんなのはどうかな?\k,,,
0x0e033ec8,60,3682,この国の地図がほしいって、\nフラワーブレスにお願い\nするの。\k,,,
0x0e033f04,8,3683,地図?\k,,,
0x0e033f0c,47,3684,うん、ダレもこの国の全体を\n知らないんでしょ。\k,,,
0x0e033f3c,60,3685,あたしたち、\nドコに行けばいいのか\n見当もつかないワケだし、\k,,,
0x0e033f78,41,3686,地図があればそれがみんな\nわかるでしょ。\k,,,
0x0e033fa4,53,3687,それにさ、どんなあやしい\nトコがあるのか分かるかも。\k,,,
0x0e033fdc,30,3688,\%\Mちゃん、\k\nそれグーよグー!\k,,,
0x0e033ffc,18,3689,さすが\%\Mちゃん!\k,,,
0x0e034010,25,3690,えへへ、\kそれほどでも。\k,,,
0x0e03402c,31,3691,よし、\nじゃあ、お願いするよ。\k,,,
0x0e03404c,24,3692,この国の地図がほしい!\k,,,
0x0e034064,68,3693,野菜ぐんだんのなわばりも、\n山も川も、みんなのってる\n地図がほしい!\k,,,
0x0e0340a8,26,3694,お願い、フラワーブレス!\k,,,
0x0e0340c4,62,3695,ヘンな形…\k\nここだけ何も書いてないね…\k\nこれ、どういうこと?\k,,,
0x0e034104,39,3696,クワックワッ!\nフラワーブレスの力が、\k,,,
0x0e03412c,60,3697,ハクサイだいまおうのパワー\nではね返されちゃったんだ\nグア!\k,,,
0x0e034168,64,3698,バッカで〜。\n自分で、かくれてる場所を\n教えたようなもんじゃん!\k,,,
0x0e0341a8,50,3699,ほっほっほっ。\nでは、行く所がきまった\nようだね。\k,,,
0x0e0341dc,10,3700,そうね。\n,,,
0x0e0341e8,9,3701,みんな、,,,
0x0e0341f4,10,3702,行こう!\n,,,
0x0e034a7c,18,3703,ねえ、\%\Mちゃん。\k,,,
0x0e034a90,64,3704,なんでハクサイだいまおうは\n\%\Mちゃんにひどいこと\nをするのかな?\k,,,
0x0e034ad0,39,3705,うん。あたしもそのことを\n考えてるの。\k,,,
0x0e034af8,24,3706,どうしてなんだろう……\k,,,
0x0e034b10,70,3707,キャベツのヤツ、\%\M\nちゃんに自分のムネに聞いて\nみろって言ってたグァ。\k,,,
0x0e034b58,31,3708,なにか\n思い当たることはない?\k,,,
0x0e034b78,77,3709,う…ん……。ないよぉ……。\k\nだって、あれからあたしも\nずいぶんと悩んだけど、\k,,,
0x0e034bc8,66,3710,ハクサイやキャベツにうらま\nれることなんて、全然思い\nつかないよ。\k,,,
0x0e034c0c,37,3711,それよりも、\%\Bは\nどうしてるかなぁ。\k,,,
0x0e034c34,47,3712,ひどいメにあわされて\nいなきゃいいんだけど……\k,,,
0x0e034c64,57,3713,みんな、明日は早くから\n動くんじゃろう。\k\nさあ、ねよう。\k,,,
0x0e034ca0,12,3714,うん……。\n,,,
0x0e034cac,20,3715,おやすみなさ〜い。\k,,,
0x0e034cc0,5,3716,\%\B、,,,
0x0e034cc8,14,3717,おやすみ……\k,,,
0x0e035028,9,3718,ねえ、\k\n,,,
0x0e035034,24,3719,なんか野菜クサくない?\k,,,
0x0e03504c,8,3720,そう?\k,,,
0x0e035054,29,3721,それに下の森、\k変じゃない?\k,,,
0x0e035074,13,3722,ホントだ。\k\n,,,
0x0e035084,16,3723,おっきな野菜が\n,,,
0x0e035094,24,3724,たくさん生えてる………\k,,,
0x0e0350ac,16,3725,変ったトコね。\k,,,
0x0e0350bc,12,3726,キャーッ!\n,,,
0x0e0350c8,28,3727,このキリ、セロリにピーマン\n,,,
0x0e0350e4,22,3728,のにおいがするーッ!\k,,,
0x0e0350fc,14,3729,いやァ〜ん!\n,,,
0x0e03510c,26,3730,カミにおいがつくーッッ!\k,,,
0x0e035128,16,3731,グワッグワッ!\n,,,
0x0e035138,22,3732,モンクばっか言うな、\n,,,
0x0e035150,12,3733,ジュディ!\k,,,
0x0e03515c,12,3734,だってェ、\n,,,
0x0e035168,26,3735,クッサ〜イんだものーッ!\k,,,
0x0e035184,16,3736,どうしたの!?\k,,,
0x0e035194,24,3737,グエッ!?わからない!\n,,,
0x0e0351ac,24,3738,とつぜん、飛ぶ力が弱く\n,,,
0x0e0351c4,16,3739,なったガア!!\k,,,
0x0e0351d4,22,3740,クエエ!だめだグア、\n,,,
0x0e0351ec,12,3741,\%\Mちゃん!\k,,,
0x0e0351f8,28,3742,ここはハクサイだいまおうの\n,,,
0x0e035214,22,3743,力が強すぎるグアア!\k,,,
0x0e03522c,24,3744,この緑のキリのせいで、\n,,,
0x0e035244,24,3745,これ以上みんなを乗せて\n,,,
0x0e03525c,18,3746,飛べないグアッ!\k,,,
0x0e035270,10,3747,そんな!\n,,,
0x0e03527c,22,3748,あとちょっとなのに!\k,,,
0x0e035294,18,3749,クエエ、ゴメン!\n,,,
0x0e0352a8,20,3750,これ以上飛んでたら\n,,,
0x0e0352bc,28,3751,ついらくしそうなんだガア!\k,,,
0x0e0352d8,26,3752,おりるグア!!クエエエエ\k,,,
0x0e035d60,23,3753,ゲエーッ、もうダメ。\k\n,,,
0x0e035d78,28,3754,ジュディ、死ん……じゃう…\k,,,
0x0e035d94,28,3755,グワッ!なんだ ジュディ、\n,,,
0x0e035db0,28,3756,弱音ばっかりはいてるガア!\k,,,
0x0e035dcc,18,3757,\%\Mちゃんのために\n,,,
0x0e035de0,26,3758,ガンバルんじゃなかったの\n,,,
0x0e035dfc,8,3759,ガア?\k,,,
0x0e035e04,22,3760,らってぇ…、ヤサイ、\n,,,
0x0e035e1c,28,3761,大ッッッキライなんだもん。\k,,,
0x0e035e38,22,3762,においかいだだけで、\n,,,
0x0e035e50,22,3763,もう、はきそう………\k,,,
0x0e035e68,15,3764,そうかなあ。\k\n,,,
0x0e035e78,24,3765,別にヤサイのにおいって\n,,,
0x0e035e90,24,3766,キライじゃないけどな。\k,,,
0x0e035ea8,25,3767,エエーッ!!\kうッそお。\k,,,
0x0e035ec4,20,3768,\%\Mちゃん、ヤサイは\n,,,
0x0e035ed8,26,3769,カリフラワー以外はみんな\n,,,
0x0e035ef4,24,3770,キライだったじゃん!!\k,,,
0x0e035f0c,9,3771,え!?\k\n,,,
0x0e035f18,26,3772,それはようちえんのころの\n,,,
0x0e035f34,12,3773,話でしょ。\k,,,
0x0e035f40,22,3774,小学生になってから、\n,,,
0x0e035f58,24,3775,あたしヤサイはなんでも\n,,,
0x0e035f70,28,3776,食べるようになったんだよ。\k,,,
0x0e035f8c,15,3777,ガーーン!!\k\n,,,
0x0e035f9c,22,3778,し、知らなかった……\k,,,
0x0e035fb4,28,3779,今じゃ、にんじんもセロリも\n,,,
0x0e035fd0,26,3780,マヨネーズつけてバリバリ\n,,,
0x0e035fec,16,3781,食べちゃうよ。\k,,,
0x0e035ffc,28,3782,ピーマンなんて、いためると\n,,,
0x0e036018,28,3783,あまくておいしいんだから。\k,,,
0x0e036034,23,3784,じゃあ、このニオイ、\k\n,,,
0x0e03604c,7,3785,へ……,,,
0x0e036054,12,3786,平気なの?\k,,,
0x0e036060,21,3787,平気平気!\kほら!!\k,,,
0x0e036078,18,3788,うげげ……げっ!\k,,,
0x0e03608c,14,3789,さ、行くよ。\k,,,
0x0e03609c,12,3790,どしたの?\k,,,
0x0e0360a8,22,3791,\%\Mちゃん、ようちえん\n,,,
0x0e0360c0,28,3792,のころ、もしかしてハクサイ\n,,,
0x0e0360dc,16,3793,きらいだった?\k,,,
0x0e0360ec,28,3794,そうね、ようちえんのころは\n,,,
0x0e036108,18,3795,きらいだったな。\k,,,
0x0e03611c,24,3796,なんか、味はしないのに\n,,,
0x0e036134,28,3797,ジャグジャグした歯ごたえが\n,,,
0x0e036150,12,3798,ヤだった。\k,,,
0x0e03615c,24,3799,だから、サラダなんかに\n,,,
0x0e036174,26,3800,きざんだハクサイが入って\n,,,
0x0e036190,14,3801,たりすると、\k,,,
0x0e0361a0,24,3802,いつも残しちゃってた。\k,,,
0x0e0361b8,22,3803,やっぱり、であるな。\k,,,
0x0e0361d0,23,3804,でも、今はすきだよ。\k\n,,,
0x0e0361e8,20,3805,おナベの時なんか、\n,,,
0x0e0361fc,18,3806,ハクサイは最高!\k,,,
0x0e036210,11,3807,……あッ!,,,
0x0e03621c,2,3808,\k,,,
0x0e036220,20,3809,もしかして……!?\k,,,
0x0e036234,12,3810,そうだよ!\k,,,
0x0e036240,12,3811,\%\Mちゃんに\n,,,
0x0e03624c,18,3812,きらわれたことを\k,,,
0x0e036260,22,3813,ハクサイだいまおうは\n,,,
0x0e036278,16,3814,うらんでるんだ\k,,,
0x0e036288,22,3815,小さな時の\%\Mちゃんに\n,,,
0x0e0362a0,18,3816,きらわれたから、\k,,,
0x0e0362b4,20,3817,\%\Mちゃんに仕返しを\n,,,
0x0e0362c8,22,3818,しようとしてるんだ!\k,,,
0x0e0362e0,13,3819,そんなぁ…!,,,
0x0e0362f0,28,3820,じゃあ、ハクサイだいまおう\n,,,
0x0e03630c,26,3821,とヤサイぐんだんがあばれ\n,,,
0x0e036328,14,3822,出したのは、\k,,,
0x0e036338,26,3823,もとはと言えば、あたしの\n,,,
0x0e036354,28,3824,スキキライがげんいんなの?\k,,,
0x0e036370,24,3825,ハクサイだいまおうは、\n,,,
0x0e036388,16,3826,今も\%\Mちゃんに\n,,,
0x0e036398,26,3827,きらわれていると…………\k,,,
0x0e0363b4,28,3828,……ゴカイしておるのだな。\k,,,
0x0e0363d0,12,3829,ジュディが\n,,,
0x0e0363dc,26,3830,ヤサイをキライなように。\k,,,
0x0e0363f8,26,3831,であるからして、ゴカイを\n,,,
0x0e036414,26,3832,とけば、あるいは…………\k,,,
0x0e036430,28,3833,でも…それだけなのかなあ…\k,,,
0x0e03644c,28,3834,…それにハクサイがどうして\n,,,
0x0e036468,28,3835,だいまおうになっちゃうの?\k,,,
0x0e036484,28,3836,あたし、ハクサイをトクベツ\n,,,
0x0e0364a0,24,3837,きらってたワケじゃない\n,,,
0x0e0364b8,12,3838,のに………\k,,,
0x0e0364c4,10,3839,うーむ…\k,,,
0x0e0364d0,18,3840,たしかにハクサイ\n,,,
0x0e0364e4,26,3841,からは、何か強いウラミを\n,,,
0x0e036500,22,3842,感じるであるが………\k,,,
0x0e036518,9,3843,ハテ…\k\n,,,
0x0e036524,20,3844,そのウラミとは…?\k,,,
0x0e036538,20,3845,とにかく、今は\%\Bを\n,,,
0x0e03654c,26,3846,助けることが先決じゃよ、\n,,,
0x0e036568,12,3847,\%\Mちゃん。\k,,,
0x0e036574,18,3848,うん、そうだね!\k,,,
0x0e036588,22,3849,\%\Mちゃん、あれッ!!\k,,,
0x0e0365a0,9,3850,うん、\k\n,,,
0x0e0365ac,14,3851,きっとここに\n,,,
0x0e0365bc,24,3852,だいまおうはいるんだ。\k,,,
0x0e0365d4,22,3853,よ〜し、行くである!\k,,,
0x0e0365ec,14,3854,………………\k,,,
0x0e037944,20,3855,あそこに扉がある!\k,,,
0x0e037958,16,3856,行ってみよう!\k,,,
0x0e037b1c,33,3857,なんか、\nここに書いてあるグア!\k,,,
0x0e037b40,41,3858,ナニナニ\k\nこの世で一番\nエライのだーれ?\k,,,
0x0e037b6c,22,3859,ナニこれ?ダッサー。\k,,,
0x0e037b84,26,3860,暗号を入れないと開かない\n,,,
0x0e037ba0,20,3861,とびらみたいだね。\k,,,
0x0e037e44,26,3862,遊び方を教えましょうか?\n,,,
0x0e037e60,17,3863,\!ウン!教えて\n,,,
0x0e037e74,20,3864,\!知ってるからいい,,,
0x0e037e88,18,3865,暗号っていったい\n,,,
0x0e037e9c,28,3866,何を入れればいいのかしら?\k,,,
0x0e037eb8,6,3867,\@\0\0\0\0,,,
0x0e037ec0,18,3868,数字の入れ方は、\n,,,
0x0e037ed4,18,3869,十字キーの上下で\n,,,
0x0e037ee8,18,3870,数字を選んで……\k,,,
0x0e037efc,7,3871,\@\c\1\0\0\0,,,
0x0e037f04,3,3872,上,,,
0x0e037f08,7,3873,\@\c\2\0\0\0,,,
0x0e037f10,7,3875,\@\c\3\0\0\0,,,
0x0e037f18,3,3878,下,,,
0x0e037f1c,7,3881,\@\c\0\0\0\0,,,
0x0e037f24,7,3883,\@\c\9\0\0\0,,,
0x0e037f2c,7,3885,\@\c\8\0\0\0,,,
0x0e037f34,22,3889,左右でケタを選ぶの。\k,,,
0x0e037f4c,3,3890,右,,,
0x0e037f50,3,3892,左,,,
0x0e037f54,24,3896,暗号を入れ終ったら……\k,,,
0x0e037f6c,7,3897,\@\c\9\1\0\0,,,
0x0e037f74,7,3898,\@\c\9\2\0\0,,,
0x0e037f7c,7,3899,\@\c\9\3\0\0,,,
0x0e037f84,7,3900,\@\c\9\4\0\0,,,
0x0e037f8c,7,3901,\@\c\9\4\9\0,,,
0x0e037f94,7,3902,\@\c\9\4\8\0,,,
0x0e037f9c,7,3903,\@\c\9\4\7\0,,,
0x0e037fa4,7,3904,\@\c\9\4\6\0,,,
0x0e037fac,7,3905,\@\c\9\4\6\1,,,
0x0e037fb4,7,3906,\@\c\9\4\6\2,,,
0x0e037fbc,7,3907,\@\c\9\4\6\3,,,
0x0e037fc4,20,3908,Aボタンで決定よ。\n,,,
0x0e037fd8,16,3909,がんばってね。\n,,,
0x0e037fe8,12,3910,\%\Mちゃん!\k,,,
0x0e039310,18,3911,さて、\%\Mちゃん、\n,,,
0x0e039324,24,3912,何番を入れるであるか?\k,,,
0x0e038710,6,3913,\@\%\0\4\xx,,,
0x0e039380,24,3914,ちがうみたいじゃな……\k,,,
0x0e038ec0,12,3915,\%\Mちゃん、\n,,,
0x0e039398,24,3916,なにかヒントがどこかに\n,,,
0x0e0393b0,22,3917,あるんじゃないかな?\k,,,
0x0e038718,7,3919,\c\@\%\0\4\xx,,,
0x0e039428,20,3920,あーん、ダメだあ。\n,,,
0x0e03943c,16,3921,開かないよお。\k,,,
0x0e03944c,26,3922,うーん、むずかしいなあ…\k,,,
0x0e039468,12,3923,クワー??\n,,,
0x0e039474,28,3924,この世で一番エライのだーれ\n,,,
0x0e039490,24,3925,って、なんだグアア??\k,,,
0x0e0394a8,20,3926,だれのコトだグア?\k,,,
0x0e039574,28,3928,このプレートに書かれている\n,,,
0x0e039590,28,3929,モンクは、きっとイミがある\n,,,
0x0e0395ac,22,3930,にちがいないである。\k,,,
0x0e0395c4,24,3931,どうしてそう思うワケ?\k,,,
0x0e0395dc,26,3932,ハクサイのヤツが、自分の\n,,,
0x0e0395f8,28,3933,じまんしたくて、書いただけ\n,,,
0x0e039614,24,3934,かも知れないじゃない!\k,,,
0x0e03962c,16,3935,この世で一番、\n,,,
0x0e03963c,24,3936,エライのだーれか………\k,,,
0x0e039654,28,3937,たしかにハクサイだいまおう\n,,,
0x0e039670,28,3938,はこの思い出の国では一番す\n,,,
0x0e03968c,28,3939,ごいパワーがあるんじゃが…\k,,,
0x0e0396a8,12,3940,はくさい、\n,,,
0x0e0396b4,12,3941,ハクサイ、\n,,,
0x0e0396c0,24,3942,ハ、ク、サ、イかあ……\k,,,
0x0e0397f4,22,3945,やっぱ、ムリだよお。\n,,,
0x0e03980c,24,3946,4つの数字をいくら当て\n,,,
0x0e039824,28,3947,ずっぽうに合わせてみても、\k,,,
0x0e039840,16,3948,そんなにうまく\n,,,
0x0e039850,24,3949,暗号になるワケないよ。\k,,,
0x0e039868,12,3950,そうよね…\k,,,
0x0e039874,24,3951,グワッ、4つの数字で、\n,,,
0x0e03988c,26,3952,コトバにならないクワッ?\k,,,
0x0e0398a8,16,3953,「ヨロシク」を\n,,,
0x0e0398b8,22,3954,4649、とか………\k,,,
0x0e0398d0,8,3955,んー?\n,,,
0x0e0398d8,26,3956,じゃあ「ハクサイ」は…?\k,,,
0x0e0399ec,28,3958,そうか!わかったであるぞ!\n,,,
0x0e039a08,28,3959,ジュディ、わしの言う通りに\n,,,
0x0e039a24,24,3960,カギを動かすであるぞ。\k,,,
0x0e039a3c,28,3961,クロックさん、わかったの?\k,,,
0x0e039a58,26,3962,ワシをダレだと思っている\n,,,
0x0e039a74,12,3963,であるか。\k,,,
0x0e039a80,26,3964,とびらの管理人であるぞ。\n,,,
0x0e039a9c,26,3965,とびらのコトならまかせる\n,,,
0x0e039ab8,14,3966,のである!!\k,,,
0x0e039ac8,20,3967,いーから、早くー!\k,,,
0x0e039adc,26,3968,「一番エライのだーれ」、\k,,,
0x0e039af8,28,3969,こんなフザけたコトを言うの\n,,,
0x0e039b14,28,3970,はハクサイだいまおうくらい\n,,,
0x0e039b30,18,3971,であるからして、\k,,,
0x0e039b44,18,3972,暗号はハクサイ、\n,,,
0x0e039b58,28,3973,つまり「8・9・3・1」に\n,,,
0x0e039b74,24,3974,ちがいないであるぞ!!\k,,,
0x0e039b8c,12,3975,そうか……\n,,,
0x0e039b98,28,3976,すっごい、クロックさん!!\k,,,
0x0e039bb4,20,3977,よーし、入れるよ!\n,,,
0x0e039bc8,20,3978,8、9、3、1ね!\k,,,
0x0e0384a8,7,3982,\@\c\8\9\0\0,,,
0x0e0384b0,7,3983,\@\c\8\9\1\0,,,
0x0e0384b8,7,3984,\@\c\8\9\2\0,,,
0x0e0384c0,7,3985,\@\c\8\9\3\0,,,
0x0e0384c8,7,3986,\@\c\8\9\3\1,,,
0x0e039bdc,22,3987,やったあ!開いたよ!\k,,,
